Text,Polarity
বিশ্বের অনেক মানুষই এখনো টিকা পায়নি। সেখানে আমি টিকা পেয়ে নিজেকে ভাগ্যবান মনে করি। ,1
লোকেরা COVID-19 রােগে আক্রান্ত হয়ে সুরক্ষা লাভের তুলনায় সম্পূর্ণরূপে ভ্যাকসিন নেওয়ার মাধ্যমে আরও ভাল সুরক্ষা লাভ করেছে।,1
ভেকসিন এখনও পরিক্ষামুলক এটা না দেয়া ভালো।,0
শরীরে রোগ প্রতিরোধ ক্ষমতা বৃদ্ধি পাবে এবং টিকার যথাযথ কাজও হবে।,1
 আমাকে দেখে অনেকে সাহস পাবে তাই টিকা নিবো।,1
আলহামদুলিল্লাহ ..... আজ আমি করোনা ভাইরাস  টিকার দ্বিতীয় ডোজ ভ্যাকসিন গ্রহণ করলাম।  করোনা ভাইরাস প্রতিরোধে আপনারা সবাই সবসময়  মাস্ক পরিধান করুন ও ভবিষ্যতে  অব্যাহত  রাখুন।,1
সব ভ্যাকসিনের হালকা কিছু পার্শ্বপ্রতিক্রিয়া হতে পারে যা পরবর্তীতে খারাপও হতে পারে। ,0
ভেক্সিন ছাড়া পৃথিবীতে বহুত মানুষ বাঁইচা আছে।,0
আমি বিদেশে যাব বলে সময়মতো টিকা নিয়েছি।,1
করোনার টিকার দ্বিতীয় ডোজ দেওয়ার দুই সপ্তাহ পর করোনা থেকে চিরতরে মুক্ত থাকার কথা।এখানে কোন সন্দেহ নাই যদি সঠিক টিকা দেওয়া হয়।,0
কোন পার্শ্বপ্রতিক্রিয়া অনুভব করার অর্থ এই নয় যে ভ্যাকসিনটি অকার্যকর।,1
করোনাভাইরাস প্রতিরোধে সবচেয়ে কার্যকর ভ্যাকসিন হিসেবে পরিচিত ফাইজার-বায়োএনটেকের টিকা।,1
সরকারিভাবে সবাইকে টিকা দিচ্ছে।তাই আমিও সেই টিকা গ্রহণ করেছি।,1
করোনা মহামারি প্রতিরোধক ভ্যাকসিন ব্যবহারের ফলে ধনী দেশগুলোর রাষ্ট্রনেতারা তাদের নিজ নিজ দেশের জনগণকে স্বাস্থ্যসুরক্ষা ও মৃত্যুহার হ্রাস পাবে বলে আশ্বস্ত করছেন।,1
করোনা ভাইরাস সংক্রমণ থেকে ভ্যাকসিন শতভাগ সুরক্ষা দিতে পারে না। ,0
আমার এলাকার অনেকেই কেন্দ্রে ভেক্সিন নিতে এসে ফিরে যাচ্ছেন।,0
